659,8.504585
660,8.497457
661,8.489612
662,8.492701
663,8.492148
664,8.486268
665,8.509641
666,8.500373
667,8.481021
668,8.459597
669,8.48531
670,8.494383
671,8.48856
672,8.464894
673,8.553145
674,8.542939
675,8.536564
676,8.548714
677,8.546217
678,8.548777
679,8.542474
680,8.544324
681,8.469385
682,8.554516
683,8.5564
684,8.543823
685,8.473143
686,8.49886
687,8.447084
688,8.49486
689,8.517913
690,8.553991
691,8.53557
692,8.53785
693,8.400854
694,8.550995
695,8.555257
696,8.55268
697,8.54866
698,8.546396
699,8.384058
700,8.56742
701,8.45084
702,8.50078
703,8.49625
704,8.383026
705,8.49393
706,8.49948
707,8.49725
708,8.48985
709,8.44486
710,8.454255
711,8.293566
712,8.289276
713,8.49126
714,8.508610000000001
715,8.57549
716,8.518957
717,8.380771
718,8.44751
719,8.45179
720,8.45556
721,8.415583999999999
722,8.799676
723,8.787420000000001
724,8.80256
725,8.803224
726,8.803682
727,8.79659
728,8.80333
729,8.77674
730,8.8008
731,8.78191
732,8.8059
733,8.80155
734,8.43264
735,8.791773
736,8.500058
737,8.503378
738,8.509829
739,8.516469
740,8.494106
741,8.675125
742,8.477851
743,8.405202
744,8.499606
745,8.67927
746,8.807242
747,8.806398
748,8.804379
749,8.801416
750,8.811391
751,8.806615
752,8.809844
753,8.80936
754,8.660158
755,8.663671
756,8.657469
757,8.75402
758,8.59624
759,8.575185
760,8.58208
761,8.589774
762,8.564867
763,8.517626
764,8.655305
765,8.657345
766,8.658551
767,8.638593
768,8.66546
769,8.630951
770,8.655534
771,8.661009
772,8.649003
773,8.664895
774,8.67173
775,8.67259
776,8.668357
777,8.6592
778,8.763424
779,8.74499
780,8.752905
781,8.77111
782,8.756453
783,8.759135
784,8.419972
785,8.40931
786,8.370961
787,8.670168
788,8.3276
789,8.33547
790,8.674996
791,8.477205
792,8.472809
793,8.480514
794,8.484224
795,8.512372
796,8.527829
797,8.518189
798,8.473230000000001
799,8.465591
800,8.467771
801,8.474265
802,8.47346
803,8.494274
804,8.481173
805,8.527475
806,8.505135
807,8.521729
808,8.469871
809,8.454758
810,8.594176
811,8.48608
812,8.487207
813,8.479178
814,8.48371
815,8.515353
816,8.36447
817,8.667348
818,8.808979
819,8.809293
820,8.776889
821,8.777667
822,8.789862
823,8.785761
824,8.362635
825,8.364507
826,8.376736
827,8.4592
828,8.456721
829,8.457635
830,8.451679
831,8.550876
832,8.551051
833,8.563189
834,8.524846
835,8.463582
836,8.460415
837,8.682157
838,8.682172
839,8.67921
840,8.717692
841,8.670507
842,8.66723
843,8.389895
844,8.508996
845,8.617546
846,8.530779
847,8.600415
848,8.639923
849,8.614477
850,8.609392
851,8.613064
852,8.619783
853,8.60506
854,8.59761
855,8.605771
856,8.60199
857,8.589802
858,8.580892
859,8.591103
860,8.585482
861,8.58222
862,8.68559
863,8.687966
864,8.69381
865,8.697839
866,8.705377
867,8.701038
868,8.69783
869,8.70587
870,8.264612
871,8.255178
872,8.414749
873,8.40443
874,8.394218
875,8.368549
876,8.354283
877,8.35163
878,8.598075
879,8.389165
880,8.389412
881,8.457369
882,8.502196
883,8.68219
884,8.67834
885,8.675377
886,8.371997
887,8.375486
888,8.378064
889,8.408225999999999
890,8.364178
891,8.40402
892,8.407648
893,8.409472
894,8.692581
895,8.691002
896,8.687536
897,8.384339
898,8.505948
899,8.41541
900,8.36605
901,8.63129
902,8.647244
903,8.68148
904,8.626901
905,8.62883
906,8.634592
907,8.64375
908,8.709393
909,8.65596
910,8.482553
911,8.453142
912,8.455357
913,8.45283
914,8.45541
915,8.35027
916,8.3588
917,8.35321
918,8.586382
919,8.48714
920,8.364175
921,8.3295
922,8.35503
923,8.69089
924,8.643168
925,8.751154
926,8.469382
927,8.22477
928,8.543208
929,8.287335
930,8.232891
