0,49.38135
1,49.4179
2,49.412815
3,49.445717
4,49.412052
5,49.362934
6,49.410805
7,49.415085
8,49.41162
9,49.41345
10,49.414295
11,49.41506
12,49.4159
13,49.42635
14,49.423916
15,49.4226
16,49.42319
17,49.42257
18,49.42275
19,49.421135
20,49.41378
21,49.37202
22,49.378254
23,49.3704
24,49.376133
25,49.37408
26,49.37239
27,49.37283
28,49.359337
29,49.364086
30,49.361355
31,49.36908
32,49.36602
33,49.43068
34,49.43497
35,49.361523
36,49.42505
37,49.42688
38,49.40005
39,49.41345
40,49.38835
41,49.395443
42,49.39212
43,49.407482
44,49.39029
45,49.409863
46,49.42072
47,49.39688
48,49.40159
49,49.406868
50,49.40528
51,49.380226
52,49.406433
53,49.393578
54,49.408382
55,49.40853
56,49.405514
57,49.461467999999996
58,49.4048
59,49.416290000000004
60,49.40202
61,49.41436
62,49.388893
63,49.40716
64,49.38931
65,49.412716
66,49.40337
67,49.41297
68,49.39649
69,49.406208
70,49.390102
71,49.409836
72,49.409637
73,49.409557
74,49.408916
75,49.38465
76,49.41143
77,49.389996
78,49.396194
79,49.40476
80,49.430054
81,49.40789
82,49.40903
83,49.393784
84,49.412086
85,49.4061
86,49.40491
87,49.40078
88,49.40839
89,49.41104
90,49.40783
91,49.38318
92,49.37865
93,49.378777
94,49.40597
95,49.386868
96,49.40708
97,49.375877
98,49.378185
99,49.39201
100,49.384266
101,49.38114
102,49.377327
103,49.379158
104,49.38664
105,49.377502
106,49.415283
107,49.41385
108,49.421555
109,49.41843
110,49.42258
111,49.4169
112,49.412857
113,49.425327
114,49.41738
115,49.41419
116,49.419003
117,49.41744
118,49.41945
119,49.42035
120,49.426445
121,49.418766
122,49.415325
123,49.40706
124,49.397415
125,49.41959
126,49.395763
127,49.398293
128,49.4057
129,49.409557
130,49.401417
131,49.402534
132,49.40358
133,49.399334
134,49.394188
135,49.41573
136,49.40226
137,49.37672
138,49.383244
139,49.36696
140,49.377003
141,49.373385999999996
142,49.36509
143,49.366646
144,49.36531
145,49.37381
146,49.386112
147,49.37686
148,49.37367
149,49.380375
150,49.385742
151,49.36591
152,49.36536
153,49.41611
154,49.41369
155,49.41535
156,49.410496
157,49.41576
158,49.4172
159,49.41553
160,49.41571
161,49.411926
162,49.43273
163,49.426834
164,49.42614
165,49.419827
166,49.430176
167,49.423977
168,49.416145
169,49.42222
170,49.428875
171,49.423363
172,49.42878
173,49.438328
174,49.416924
175,49.42324
176,49.427963
177,49.437756
178,49.420208
179,49.418278
180,49.417824
181,49.450535
182,49.41745
183,49.41746
184,49.43177
185,49.459023
186,49.444103
187,49.426098
188,49.425365
189,49.417355
190,49.4194
191,49.41745
192,49.430153
193,49.448433
194,49.419228
195,49.422535
196,49.417343
197,49.406597
198,49.40858
199,49.362896
200,49.42364
201,49.41897
202,49.41645
203,49.41376
204,49.4069
205,49.46342
206,49.41546
207,49.41344
208,49.41323
209,49.4132
210,49.41855
211,49.434628
212,49.497948
213,49.48482
214,49.486064999999996
215,49.513695
216,49.51203
217,49.498196
218,49.41755
219,49.41212
220,49.39694
221,49.398563
222,49.50489
223,49.40358
